Date,Hour,Temperature Number
08/01/2015,01:30,23
08/01/2015,02:00,23
08/01/2015,02:30,23
08/01/2015,03:00,22
08/01/2015,03:30,23
08/01/2015,04:00,22
08/01/2015,04:30,22
08/01/2015,05:00,22
08/01/2015,05:30,22
08/01/2015,06:00,23
08/01/2015,06:30,22
08/01/2015,07:00,23
08/01/2015,07:30,23
08/01/2015,08:00,24
08/01/2015,08:30,25
08/01/2015,09:00,25
08/01/2015,09:30,25
08/01/2015,10:00,26
08/01/2015,10:30,26
08/01/2015,11:00,27
08/01/2015,11:30,27
08/01/2015,12:00,27
08/01/2015,12:30,27
08/01/2015,13:00,28
08/01/2015,13:30,27
08/01/2015,14:00,27
08/01/2015,14:30,27
08/01/2015,15:00,26
08/01/2015,15:30,26
08/01/2015,16:00,25
08/01/2015,16:30,25
08/01/2015,17:00,25
08/01/2015,17:30,25
08/01/2015,18:00,25
08/01/2015,18:30,24
08/01/2015,19:00,24
08/01/2015,19:30,24
08/01/2015,20:00,24
08/01/2015,20:30,24
08/01/2015,21:00,24
08/01/2015,21:30,24
08/01/2015,22:00,24
08/01/2015,22:30,24
08/01/2015,23:00,24
08/01/2015,23:30,24
09/01/2015,00:00,24
09/01/2015,00:30,24
09/01/2015,01:00,24
09/01/2015,01:30,24
09/01/2015,02:00,24
09/01/2015,02:30,24
09/01/2015,03:00,24
09/01/2015,03:30,24
09/01/2015,04:00,24
09/01/2015,04:30,24
09/01/2015,05:00,24
09/01/2015,05:30,24
09/01/2015,06:00,24
09/01/2015,06:30,24
09/01/2015,07:00,23
09/01/2015,07:30,23
09/01/2015,08:00,24
09/01/2015,08:30,24
09/01/2015,09:00,25
09/01/2015,09:30,26
09/01/2015,10:00,26
09/01/2015,10:30,27
09/01/2015,11:00,27
09/01/2015,11:30,27
09/01/2015,12:00,27
09/01/2015,12:30,27
09/01/2015,13:00,27
09/01/2015,13:30,27
09/01/2015,14:00,26
09/01/2015,14:30,26
09/01/2015,15:00,26
09/01/2015,15:30,26
09/01/2015,16:00,26
09/01/2015,16:30,25
09/01/2015,17:00,25
09/01/2015,17:30,25
09/01/2015,18:00,25
09/01/2015,18:30,25
09/01/2015,19:00,25
09/01/2015,19:30,25
09/01/2015,20:00,25
09/01/2015,20:30,25
09/01/2015,21:00,25
09/01/2015,21:30,24
09/01/2015,22:00,24
09/01/2015,22:30,25
09/01/2015,23:00,25
09/01/2015,23:30,24
10/01/2015,00:00,24
10/01/2015,00:30,24
10/01/2015,01:00,24
10/01/2015,01:30,24
10/01/2015,02:00,23
10/01/2015,02:30,23
10/01/2015,03:00,24
10/01/2015,03:30,24
10/01/2015,04:00,23
10/01/2015,04:30,23
10/01/2015,05:00,23
10/01/2015,05:30,23
10/01/2015,06:00,23
10/01/2015,06:30,23
10/01/2015,07:00,23
10/01/2015,07:30,23
10/01/2015,08:00,23
10/01/2015,08:30,24
10/01/2015,09:00,24
10/01/2015,09:30,26
10/01/2015,10:00,25
10/01/2015,10:30,26
10/01/2015,11:00,28
10/01/2015,11:30,27
10/01/2015,12:00,27
10/01/2015,12:30,27
10/01/2015,13:00,27
10/01/2015,13:30,27
10/01/2015,14:00,27
10/01/2015,14:30,27
10/01/2015,15:00,26
10/01/2015,15:30,25
10/01/2015,16:00,25
10/01/2015,16:30,25
10/01/2015,17:00,24
10/01/2015,17:30,24
10/01/2015,18:00,23
10/01/2015,18:30,23
10/01/2015,19:00,23
10/01/2015,19:30,23
10/01/2015,20:00,23
10/01/2015,20:30,23
10/01/2015,21:00,23
10/01/2015,21:30,23
10/01/2015,22:00,22
10/01/2015,22:30,22
10/01/2015,23:00,21
10/01/2015,23:30,21
11/01/2015,00:00,21
11/01/2015,00:30,21
11/01/2015,01:00,21
11/01/2015,01:30,21
11/01/2015,02:00,21
11/01/2015,02:30,21
11/01/2015,03:00,21
11/01/2015,03:30,21
11/01/2015,04:00,22
11/01/2015,04:30,22
11/01/2015,05:00,22
11/01/2015,05:30,22
11/01/2015,06:00,21
11/01/2015,06:30,21
11/01/2015,07:00,22
11/01/2015,07:30,23
11/01/2015,08:00,23
11/01/2015,08:30,24
11/01/2015,09:00,26
11/01/2015,09:30,24
11/01/2015,10:00,26
11/01/2015,10:30,25
11/01/2015,11:00,27
11/01/2015,11:30,25
11/01/2015,12:00,26
11/01/2015,12:30,27
11/01/2015,13:00,27
11/01/2015,13:30,27
11/01/2015,14:00,27
11/01/2015,14:30,28
11/01/2015,15:00,28
11/01/2015,15:30,28
11/01/2015,16:00,26
11/01/2015,16:30,25
11/01/2015,17:00,24
11/01/2015,17:30,24
11/01/2015,18:00,23
11/01/2015,18:30,23
11/01/2015,19:00,23
11/01/2015,19:30,23
11/01/2015,20:00,23
11/01/2015,20:30,23
11/01/2015,21:00,23
11/01/2015,21:30,24
11/01/2015,22:00,24
11/01/2015,22:30,24
11/01/2015,23:00,23
11/01/2015,23:30,23
12/01/2015,00:00,23
12/01/2015,00:30,23
12/01/2015,01:00,23
12/01/2015,01:30,23
12/01/2015,02:00,23
12/01/2015,02:30,22
12/01/2015,03:00,22
12/01/2015,03:30,22
12/01/2015,04:00,22
12/01/2015,04:30,23
12/01/2015,05:00,22
12/01/2015,05:30,22
12/01/2015,06:00,23
12/01/2015,06:30,23
12/01/2015,07:00,23
12/01/2015,07:30,23
12/01/2015,08:00,23
12/01/2015,08:30,23
12/01/2015,09:00,23
12/01/2015,09:30,23
12/01/2015,10:00,24
12/01/2015,10:30,25
12/01/2015,11:00,25
12/01/2015,11:30,27
12/01/2015,12:00,27
12/01/2015,12:30,27
12/01/2015,13:00,27
12/01/2015,13:30,27
12/01/2015,14:00,27
12/01/2015,14:30,27
12/01/2015,15:00,26
12/01/2015,15:30,26
12/01/2015,16:00,26
12/01/2015,16:30,25
12/01/2015,17:00,25
12/01/2015,17:30,25
12/01/2015,18:00,25
12/01/2015,18:30,25
12/01/2015,19:00,25
12/01/2015,19:30,25
12/01/2015,20:00,25
12/01/2015,20:30,25
12/01/2015,21:00,25
12/01/2015,21:30,24
12/01/2015,22:00,24
12/01/2015,22:30,24
12/01/2015,23:00,24
12/01/2015,23:30,24
13/01/2015,00:00,23
13/01/2015,00:30,23
13/01/2015,01:00,23
13/01/2015,01:30,23
13/01/2015,02:00,23
13/01/2015,02:30,23
13/01/2015,03:00,23
13/01/2015,03:30,23
13/01/2015,04:00,23
13/01/2015,04:30,23
13/01/2015,05:00,22
13/01/2015,05:30,22
13/01/2015,06:00,23
13/01/2015,06:30,22
13/01/2015,07:00,23
13/01/2015,07:30,25
13/01/2015,08:00,25
13/01/2015,08:30,25
13/01/2015,09:00,27
13/01/2015,09:30,27
13/01/2015,10:00,27
13/01/2015,10:30,27
13/01/2015,11:00,27
13/01/2015,11:30,27
13/01/2015,12:00,27
13/01/2015,12:30,28
13/01/2015,13:00,27
13/01/2015,13:30,28
13/01/2015,14:00,28
13/01/2015,14:30,27
13/01/2015,15:00,27
13/01/2015,15:30,27
13/01/2015,16:00,26
13/01/2015,16:30,25
13/01/2015,17:00,25
13/01/2015,17:30,25
13/01/2015,18:00,24
13/01/2015,18:30,24
13/01/2015,19:00,24
13/01/2015,19:30,24
13/01/2015,20:00,24
13/01/2015,20:30,24
13/01/2015,21:00,24
13/01/2015,21:30,24
13/01/2015,22:00,24
13/01/2015,22:30,23
13/01/2015,23:00,23
13/01/2015,23:30,23
14/01/2015,00:00,22
14/01/2015,00:30,22
14/01/2015,01:00,22
14/01/2015,01:30,22
14/01/2015,02:00,22
14/01/2015,02:30,21
14/01/2015,03:00,21
14/01/2015,03:30,21
14/01/2015,04:00,21
14/01/2015,04:30,21
14/01/2015,05:00,20
14/01/2015,05:30,20
14/01/2015,06:00,20
14/01/2015,06:30,20
14/01/2015,07:00,20
14/01/2015,07:30,23
14/01/2015,08:00,24
14/01/2015,08:30,24
14/01/2015,09:00,27
14/01/2015,09:30,27
14/01/2015,10:00,28
14/01/2015,10:30,26
14/01/2015,11:00,26
14/01/2015,11:30,28
14/01/2015,12:00,28
14/01/2015,12:30,29
14/01/2015,13:00,28
14/01/2015,13:30,28
14/01/2015,14:00,29
14/01/2015,14:30,28
14/01/2015,15:00,28
14/01/2015,15:30,28
14/01/2015,16:00,27
14/01/2015,16:30,26
14/01/2015,17:00,26
14/01/2015,17:30,25
14/01/2015,18:00,25
14/01/2015,18:30,25
14/01/2015,19:00,25
14/01/2015,19:30,25
14/01/2015,20:00,25
14/01/2015,20:30,25
14/01/2015,21:00,25
14/01/2015,21:30,25
14/01/2015,22:00,24
14/01/2015,22:30,24
14/01/2015,23:00,24
14/01/2015,23:30,24
15/01/2015,00:00,23
15/01/2015,00:30,23
15/01/2015,01:00,23
15/01/2015,01:30,22
15/01/2015,02:00,22
15/01/2015,02:30,23
15/01/2015,03:00,22
15/01/2015,03:30,22
15/01/2015,04:00,22
15/01/2015,04:30,22
15/01/2015,05:00,22
15/01/2015,05:30,21
15/01/2015,06:00,22
15/01/2015,06:30,22
15/01/2015,07:00,22
15/01/2015,07:30,22
15/01/2015,08:00,21
15/01/2015,08:30,23
15/01/2015,09:00,23
15/01/2015,09:30,26
15/01/2015,10:00,27
15/01/2015,10:30,26
15/01/2015,11:00,25
15/01/2015,11:30,26
15/01/2015,12:00,27
15/01/2015,12:30,26
15/01/2015,13:00,26
15/01/2015,13:30,26
15/01/2015,14:00,25
15/01/2015,14:30,26
16/01/2015,15:00,25
16/01/2015,15:30,25
16/01/2015,16:00,26
16/01/2015,16:30,25
16/01/2015,17:00,25
16/01/2015,17:30,24
16/01/2015,18:00,24
16/01/2015,18:30,24
16/01/2015,19:00,23
16/01/2015,19:30,23
16/01/2015,20:00,23
16/01/2015,20:30,23
16/01/2015,21:00,23
16/01/2015,21:30,23
16/01/2015,22:00,22
16/01/2015,22:30,22
16/01/2015,23:00,22
16/01/2015,23:30,22
16/01/2015,00:00,22
16/01/2015,00:30,23
16/01/2015,01:00,22
16/01/2015,01:30,22
16/01/2015,02:00,22
16/01/2015,02:30,22
16/01/2015,03:00,22
16/01/2015,03:30,22
16/01/2015,04:00,21
16/01/2015,04:30,22
16/01/2015,05:00,22
16/01/2015,05:30,21
16/01/2015,06:00,21
16/01/2015,06:30,21
16/01/2015,07:00,21
16/01/2015,07:30,22
16/01/2015,08:00,22
16/01/2015,08:30,22
16/01/2015,09:00,22
16/01/2015,09:30,22
16/01/2015,10:00,23
16/01/2015,10:30,23
16/01/2015,11:00,22
16/01/2015,11:30,22
16/01/2015,12:00,22
16/01/2015,12:30,22
16/01/2015,13:00,22
16/01/2015,13:30,22
16/01/2015,14:00,22
17/01/2015,14:30,22
17/01/2015,15:00,22
17/01/2015,15:30,22
17/01/2015,16:00,22
17/01/2015,16:30,22
17/01/2015,17:00,22
17/01/2015,17:30,22
17/01/2015,18:00,22
17/01/2015,18:30,22
17/01/2015,19:00,22
17/01/2015,19:30,22
17/01/2015,20:00,22
17/01/2015,20:30,22
17/01/2015,21:00,22
17/01/2015,21:30,21
17/01/2015,22:00,21
17/01/2015,22:30,21
17/01/2015,23:00,21
17/01/2015,23:30,21
17/01/2015,00:00,21
17/01/2015,00:30,21
17/01/2015,01:00,21
17/01/2015,01:30,20
17/01/2015,02:00,20
17/01/2015,02:30,20
17/01/2015,03:00,20
17/01/2015,03:30,20
17/01/2015,04:00,20
17/01/2015,04:30,20
17/01/2015,05:00,20
17/01/2015,05:30,20
17/01/2015,06:00,20
17/01/2015,06:30,20
17/01/2015,07:00,20
17/01/2015,07:30,20
17/01/2015,08:00,20
17/01/2015,08:30,20
17/01/2015,09:00,20
17/01/2015,09:30,20
17/01/2015,10:00,20
17/01/2015,10:30,20
17/01/2015,11:00,21
17/01/2015,11:30,21
17/01/2015,12:00,21
17/01/2015,12:30,21
17/01/2015,13:00,21
17/01/2015,13:30,21
17/01/2015,14:00,21
17/01/2015,14:30,20
17/01/2015,15:00,21
17/01/2015,15:30,21
17/01/2015,16:00,20
17/01/2015,16:30,20
17/01/2015,17:00,20
17/01/2015,17:30,20
17/01/2015,18:00,20
17/01/2015,18:30,20
17/01/2015,19:00,20
17/01/2015,19:30,20
17/01/2015,20:00,20
17/01/2015,20:30,19
17/01/2015,21:00,20
17/01/2015,21:30,20
17/01/2015,22:00,20
17/01/2015,22:30,20
17/01/2015,23:00,20
17/01/2015,23:30,21
18/01/2015,00:00,20
18/01/2015,00:30,20
18/01/2015,01:00,20
18/01/2015,01:30,20
18/01/2015,02:00,19
18/01/2015,02:30,19
18/01/2015,03:00,19
18/01/2015,03:30,19
18/01/2015,04:00,19
18/01/2015,04:30,19
18/01/2015,05:00,19
18/01/2015,05:30,19
18/01/2015,06:00,20
18/01/2015,06:30,20
18/01/2015,07:00,19
18/01/2015,07:30,19
18/01/2015,08:00,20
18/01/2015,08:30,20
18/01/2015,09:00,20
18/01/2015,09:30,20
18/01/2015,10:00,21
18/01/2015,10:30,21
18/01/2015,11:00,22
18/01/2015,11:30,22
18/01/2015,12:00,23
18/01/2015,12:30,24
18/01/2015,13:00,24
18/01/2015,13:30,24
18/01/2015,14:00,24
18/01/2015,14:30,24
18/01/2015,15:00,24
18/01/2015,15:30,23
18/01/2015,16:00,23
18/01/2015,16:30,23
18/01/2015,17:00,23
18/01/2015,17:30,22
18/01/2015,18:00,22
18/01/2015,18:30,22
18/01/2015,19:00,22
18/01/2015,19:30,22
18/01/2015,20:00,22
18/01/2015,20:30,22
18/01/2015,21:00,22
18/01/2015,21:30,21
18/01/2015,22:00,21
18/01/2015,22:30,21
18/01/2015,23:00,21
18/01/2015,23:30,21
19/01/2015,00:00,21
19/01/2015,00:30,21
19/01/2015,01:00,21
19/01/2015,01:30,21
19/01/2015,02:00,21
19/01/2015,02:30,21
19/01/2015,03:00,21
19/01/2015,03:30,21
19/01/2015,04:00,21
19/01/2015,04:30,20
19/01/2015,05:00,20
19/01/2015,05:30,20
19/01/2015,06:00,20
19/01/2015,06:30,20
19/01/2015,07:00,21
19/01/2015,07:30,21
19/01/2015,08:00,22
19/01/2015,08:30,22
19/01/2015,09:00,22
19/01/2015,09:30,23
19/01/2015,10:00,24
19/01/2015,10:30,25
19/01/2015,11:00,26
19/01/2015,11:30,26
19/01/2015,12:00,26
19/01/2015,12:30,26
19/01/2015,13:00,26
19/01/2015,13:30,26
19/01/2015,14:00,27
19/01/2015,14:30,26
19/01/2015,15:00,25
19/01/2015,15:30,24
19/01/2015,16:00,24
19/01/2015,16:30,24
19/01/2015,17:00,24
19/01/2015,17:30,24
19/01/2015,18:00,23
19/01/2015,18:30,23
19/01/2015,19:00,23
19/01/2015,19:30,23
19/01/2015,20:00,23
19/01/2015,20:30,23
19/01/2015,21:00,23
19/01/2015,21:30,22
19/01/2015,22:00,22
19/01/2015,22:30,22
19/01/2015,23:00,22
19/01/2015,23:30,22
20/01/2015,00:00,22
20/01/2015,00:30,22
20/01/2015,01:00,22
20/01/2015,01:30,22
20/01/2015,02:00,22
20/01/2015,02:30,22
20/01/2015,03:00,21
20/01/2015,03:30,21
20/01/2015,04:00,22
20/01/2015,04:30,22
20/01/2015,05:00,21
20/01/2015,05:30,21
20/01/2015,06:00,22
20/01/2015,06:30,22
20/01/2015,07:00,22
20/01/2015,07:30,22
20/01/2015,08:00,23
20/01/2015,08:30,24
20/01/2015,09:00,24
20/01/2015,09:30,24
20/01/2015,10:00,24
20/01/2015,10:30,25
20/01/2015,11:00,26
20/01/2015,11:30,26
20/01/2015,12:00,25
20/01/2015,12:30,25
20/01/2015,13:00,25
20/01/2015,13:30,25
20/01/2015,14:00,24
20/01/2015,14:30,24
20/01/2015,15:00,23
20/01/2015,15:30,23
20/01/2015,16:00,22
20/01/2015,16:30,22
20/01/2015,17:00,22
20/01/2015,17:30,22
20/01/2015,18:00,22
20/01/2015,18:30,22
20/01/2015,19:00,22
20/01/2015,19:30,22
20/01/2015,20:00,22
20/01/2015,20:30,23
20/01/2015,21:00,23
20/01/2015,21:30,23
20/01/2015,22:00,23
20/01/2015,22:30,23
20/01/2015,23:00,22
20/01/2015,23:30,22
21/01/2015,00:00,22
21/01/2015,00:30,22
21/01/2015,01:00,22
21/01/2015,01:30,22
21/01/2015,02:00,22
21/01/2015,02:30,22
21/01/2015,03:00,22
21/01/2015,03:30,22
21/01/2015,04:00,22
21/01/2015,04:30,22
21/01/2015,05:00,22
21/01/2015,05:30,22
21/01/2015,06:00,22
21/01/2015,06:30,22
21/01/2015,07:00,22
21/01/2015,07:30,22
21/01/2015,08:00,23
21/01/2015,08:30,24
21/01/2015,09:00,24
21/01/2015,09:30,24
21/01/2015,10:00,25
21/01/2015,10:30,25
21/01/2015,11:00,24
21/01/2015,11:30,23
21/01/2015,12:00,23
21/01/2015,12:30,23
21/01/2015,13:00,23
21/01/2015,13:30,23
21/01/2015,14:00,23
21/01/2015,14:30,23
21/01/2015,15:00,23
21/01/2015,15:30,23
21/01/2015,16:00,23
21/01/2015,16:30,23
21/01/2015,17:00,22
21/01/2015,17:30,23
21/01/2015,18:00,23
21/01/2015,18:30,22
21/01/2015,19:00,22
21/01/2015,19:30,22
21/01/2015,20:00,22
21/01/2015,20:30,22
21/01/2015,21:00,22
21/01/2015,21:30,22
21/01/2015,22:00,23
21/01/2015,22:30,23
21/01/2015,23:00,22
21/01/2015,23:30,23
22/01/2015,00:00,22
22/01/2015,00:30,22
22/01/2015,01:00,22
22/01/2015,01:30,22
22/01/2015,02:00,21
22/01/2015,02:30,21
22/01/2015,03:00,20
22/01/2015,03:30,19
22/01/2015,04:00,19
22/01/2015,04:30,19
22/01/2015,05:00,19
22/01/2015,05:30,19
22/01/2015,06:00,19
22/01/2015,06:30,19
22/01/2015,07:00,19
22/01/2015,07:30,19
22/01/2015,08:00,20
22/01/2015,08:30,20
22/01/2015,09:00,21
22/01/2015,09:30,21
22/01/2015,10:00,20
22/01/2015,10:30,20
22/01/2015,11:00,21
22/01/2015,11:30,21
22/01/2015,12:00,21
22/01/2015,12:30,21
22/01/2015,13:00,20
22/01/2015,13:30,20
22/01/2015,14:00,20
22/01/2015,14:30,20
22/01/2015,15:00,20
22/01/2015,15:30,20
22/01/2015,16:00,20
22/01/2015,16:30,20
22/01/2015,17:00,20
22/01/2015,17:30,20
22/01/2015,18:00,20
22/01/2015,18:30,20
22/01/2015,19:00,20
22/01/2015,19:30,20
22/01/2015,20:00,20
22/01/2015,20:30,19
22/01/2015,21:00,19
22/01/2015,21:30,19
22/01/2015,22:00,19
22/01/2015,22:30,19
22/01/2015,23:00,18
22/01/2015,23:30,18
23/01/2015,00:00,18
23/01/2015,00:30,18
23/01/2015,01:00,18
23/01/2015,01:30,18
23/01/2015,02:00,18
23/01/2015,02:30,18
23/01/2015,03:00,18
23/01/2015,03:30,18
23/01/2015,04:00,18
23/01/2015,04:30,18
23/01/2015,05:00,18
23/01/2015,05:30,18
23/01/2015,06:00,18
23/01/2015,06:30,18
23/01/2015,07:00,18
23/01/2015,07:30,19
23/01/2015,08:00,19
23/01/2015,08:30,20
